link, desig, details, org, loc, exp, keyskills, descl, salary, date, expLow, expHigh, salLow, salHigh 
https://www.naukri.com/job-listings-IT-Technical-Support-Engineer-call-Kajal-SUPPORT-STAR-CORPORATE-SERVICES-PVT-LTD-Delhi-NCR-Pune-1-to-4-years-020218007295?src=jobsearchDesk&sid=15217229189948&xp=22&px=3,IT Technical Support Engineer call Kajal,IT Technical Support Engineer call Kajal,SUPPORT STAR CORPORATE SERVICES PVT. LTD.,Delhi NCR- Pune,1-4 yrs,technical support- exchange server- windows server- dhcp- dns..., ,100000 - 450000 P.A.,2018-03-22,1,4,100000,450000
https://www.naukri.com/job-listings-Hiring-BDM-PAN-India-For-US-Based-IT-Software-Company-Bombay-Corporate-Stalwarts-Mumbai-5-to-9-years-220318003769?src=jobsearchDesk&sid=15217229189948&xp=23&px=3,Hiring BDM - PAN India For US Based IT Software Company - Bombay,Hiring BDM - PAN India For US Based IT Software Company - Bombay,Corporate Stalwarts,Mumbai,5-9 yrs,Presales- Lead Generation- Corporate Sales- Pre Sales- Post Sales..., ,Not disclosed,2018-03-22,5,9,0,0
https://www.naukri.com/job-listings-Urgent-Opening-for-Support-Executive-IT-Company-Located-at-Ahmedabad-MSP-IT-Concepts-Pvt-Ltd-Ahmedabad-0-to-0-years-210318006401?src=jobsearchDesk&sid=15217229189948&xp=24&px=3,Urgent Opening for Support Executive - IT Company Located at Ahmedabad,Urgent Opening for Support Executive - IT Company Located at Ahmedabad,MSP IT Concepts Pvt Ltd,Ahmedabad,0-0 yrs,Technical Support- technical support executive- customer support executive-..., ,Not disclosed,2018-03-21,0,0,0,0
https://www.naukri.com/job-listings-Solution-Specialist-IT-Security-Comparex-India-Pvt-Limited-Mumbai-Gurgaon-Ahmedabad-5-to-10-years-231017000746?src=jobsearchDesk&sid=15217229189948&xp=25&px=3,Solution Specialist IT Security,Solution Specialist IT Security,Comparex India Pvt Limited,Mumbai- Gurgaon- Ahmedabad,5-10 yrs,presales manager- solution architect- rfp- rfq- software solution lead...,  Job Description- Solution Specialist- IT Security ...,Not disclosed,2018-03-21,5,10,0,0
https://www.naukri.com/job-listings-IT-Architect-JPMorgan-Chase-Hyderabad-10-to-15-years-220318900324?src=jobsearchDesk&sid=15217229189948&xp=26&px=3,IT Architect,IT Architect,JPMorgan Chase,Hyderabad,10-15 yrs,Middleware- Software design- Agile- Enterprise architecture- Software...,The Architect position is a principle leadership role in the architecture organization responsible for ...,Not disclosed,2018-03-22,10,15,0,0
https://www.naukri.com/job-listings-US-IT-Recruiter-Ecentric-Solutions-Pvt-Ltd-Hyderabad-Madhapur-2-to-4-years-210318009091?src=jobsearchDesk&sid=15217229189948&xp=27&px=3,US IT Recruiter,US IT Recruiter,Ecentric Solutions Pvt. Ltd.,Hyderabad(Madhapur),2-4 yrs,US IT Recruitment- Dice- C2C- W2- Technical Recruitment- Screening..., ,Not disclosed,2018-03-21,2,4,0,0
https://www.naukri.com/job-listings-IT-Recruiter-Intelizign-Engineering-Services-Pvt-Ltd-Pune-2-to-3-years-210318007854?src=jobsearchDesk&sid=15217229189948&xp=28&px=3,IT Recruiter,IT Recruiter,Intelizign Engineering Services Pvt Ltd,Pune,2-3 yrs,Recruitment- IT Recruitment- Technical Recruiter,Interested Candidate can share their profile on mamta.sah@intelizign.com ...,150000 - 425000 P.A.,2018-03-21,2,3,150000,425000
https://www.naukri.com/job-listings-Java-Technical-Lead-IT-MNC-Japan-AERONUBE-TECHNOLOGY-PRIVATE-LIMITED-Mumbai-10-to-15-years-210318003555?src=jobsearchDesk&sid=15217229189948&xp=29&px=3,Java Technical Lead | IT MNC | Japan,Java Technical Lead | IT MNC | Japan,AERONUBE TECHNOLOGY PRIVATE LIMITED,Mumbai,10-15 yrs,Java, Greetings from Aeronube Technology !!  This is with regards to an excellent opportunity ...,Not disclosed,2018-03-21,10,15,0,0
https://www.naukri.com/job-listings-Business-Development-Executive-IT-Software-Sales-Cubic-Computing-Pvt-Ltd-Bengaluru-2-to-4-years-210318001973?src=jobsearchDesk&sid=15217229189948&xp=30&px=3,Business Development Executive - IT Software Sales,Business Development Executive - IT Software Sales,Cubic Computing Pvt. Ltd,Bengaluru,2-4 yrs,new business development- field sales- it hardware sales- it product sales-...,  Identify and develop new business.  Generate prospects through direct sales. ...,250000 - 400000 P.A.,2018-03-21,2,4,250000,400000
https://www.naukri.com/job-listings-IT-Sales-Executive-Cubic-Computing-Pvt-Ltd-Bengaluru-2-to-4-years-210318001893?src=jobsearchDesk&sid=15217229189948&xp=31&px=3,IT Sales Executive,IT Sales Executive,Cubic Computing Pvt. Ltd,Bengaluru,2-4 yrs,new business development- field sales- it hardware sales- it product sales-...,  Generate leads through visiting customers directly.    Identifying and developing ...,250000 - 400000 P.A.,2018-03-21,2,4,250000,400000
https://www.naukri.com/job-listings-Senior-Account-Manager-Enterprise-Account-Manager-BDM-IT-Sales-Team-Computers-Pvt-Ltd-Hyderabad-Kochi-3-to-7-years-210318000584?src=jobsearchDesk&sid=15217229189948&xp=32&px=3,Senior Account Manager/ Enterprise Account Manager/ BDM/ IT Sales,Senior Account Manager/ Enterprise Account Manager/ BDM/ IT Sales,Team Computers Pvt. Ltd.,Hyderabad- Kochi,3-7 yrs,Business Development- IT Sales- Marketing- Key Account Management- Bdm..., About Company Team Computers is a bridge between business needs and the world of IT solutions. ...,700000 - 1200000 P.A. Good experience in corporate ...,2018-03-21,3,7,700000,1200000
https://www.naukri.com/job-listings-US-IT-Recruiter-Next-Logic-Technologies-Hyderabad-6-to-8-years-210318000147?src=jobsearchDesk&sid=15217229189948&xp=33&px=3,US IT Recruiter,US IT Recruiter,Next Logic Technologies,Hyderabad,6-8 yrs,US IT Staffing- IT Recruitment- Technical Recruitment- Talent Acquisition...,Skills and Specifications: * Excellent Written & Verbal Communication * Working on ...,Not disclosed,2018-03-21,6,8,0,0
https://www.naukri.com/job-listings-Senior-Account-Manager-Enterprise-Account-Manager-BDM-IT-Sales-Team-Computers-Pvt-Ltd-Chennai-3-to-7-years-200318003688?src=jobsearchDesk&sid=15217229189948&xp=34&px=3,Senior Account Manager/ Enterprise Account Manager/ BDM/ IT Sales,Senior Account Manager/ Enterprise Account Manager/ BDM/ IT Sales,Team Computers Pvt. Ltd.,Chennai,3-7 yrs,Business Development- IT Sales- Marketing- Key Account Management- Bdm..., About Company Team Computers is a bridge between business needs and the world of IT solutions. ...,700000 - 1200000 P.A. Good experience in corporate ...,2018-03-21,3,7,700000,1200000
https://www.naukri.com/job-listings-Service-Desk-Executive-Bcil-IT-Company-5-Days-Working-Bar-Code-India-Ltd-Bengaluru-1-to-3-years-210318006870?src=jobsearchDesk&sid=15217229189948&xp=35&px=3,Service Desk Executive || Bcil- IT Company||5 Days Working,Service Desk Executive || Bcil- IT Company||5 Days Working,Bar Code India Ltd,Bengaluru,1-3 yrs,Service Desk- technical helpdesk- call coordinator- Troubleshooting..., ,150000 - 200000 P.A.,2018-03-21,1,3,150000,200000
https://www.naukri.com/job-listings-Opening-for-US-IT-with-Experis-IT-Experis-IT-Private-Limited-Bengaluru-0-to-5-years-210318007364?src=jobsearchDesk&sid=15217229189948&xp=36&px=3,Opening for US IT Recruiters with Experis IT,Opening for US IT Recruiters with Experis IT,Experis IT Private Limited,Bengaluru,0-5 yrs," ; us it recruitment" ; - us it staffing- us recruitment...,We are looking for 3-4 US IT Recruiters for our Offshore Development Centre in Domlur- Bangalore. ...,100000 - 500000 P.A.,2018-03-21,0,5,100000,500000
https://www.naukri.com/job-listings-Opening-for-Network-Support-Enginner-in-IT-Source-Fresher-s-Walkin-now-IT-Source-Technologies-Ltd-Navi-Mumbai-0-to-0-years-130318003288?src=jobsearchDesk&sid=15217229189948&xp=37&px=3,Opening for Network Support Enginner in IT Source Fresher's Walkin now,Opening for Network Support Enginner in IT Source Fresher's Walkin now,IT Source Technologies Ltd,Navi Mumbai,0-0 yrs,BPO- Networking- Inbound Process- Management Services- IT Services- Network...,Hi-  We are having some urgent opening for "Network Support Engineer - Inbound process ...,50000 - 200000 P.A. As per Best in industry,2018-03-21,0,0,50000,200000
https://www.naukri.com/job-listings-IT-Recruiter-Experis-IT-Private-Limited-Pune-1-to-2-years-220318001242?src=jobsearchDesk&sid=15217229189948&xp=38&px=3,IT Recruiter,IT Recruiter,Experis IT Private Limited,Pune,1-2 yrs,it recruitment- screening- hiring- Talent Acquisition- sourcing- staffing...,We are hiring for  IT Recruiter   position for our client.  Location :-  Pune ...,Not disclosed,2018-03-22,1,2,0,0
https://www.naukri.com/job-listings-Hiring-for-Secretary-to-Director-2-to-4-Yrs-uk-Based-IT-Company-thane-Eshana-HR-Consultants-Thane-2-to-5-years-220318005122?src=jobsearchDesk&sid=15217229189948&xp=39&px=3,Hiring for Secretary to Director_2 to 4 Yrs_uk Based IT Company_thane,Hiring for Secretary to Director_2 to 4 Yrs_uk Based IT Company_thane,Eshana HR Consultants,Thane,2-5 yrs,Secretarial Activities- Personal Assistance- HR- PA- Travel Arrangements...,Hiring for Secretary to Director_2 to 4 Years_Uk Based IT Company _Thane   Required ...,150000 - 400000 P.A.,2018-03-22,2,5,150000,400000
https://www.naukri.com/job-listings-Business-Development-Executive-IT-Recruiter-only-Females-Madhees-Techno-Consulting-Pvt-Ltd-Hyderabad-1-to-3-years-220318004834?src=jobsearchDesk&sid=15217229189948&xp=40&px=3,Business Development Executive - IT Recruiter-(only Females),Business Development Executive - IT Recruiter-(only Females),Madhees Techno Consulting Pvt. Ltd.,Hyderabad,1-3 yrs,IT Recruitment- Hiring- Business Development- Communication Skills..., ,Not disclosed,2018-03-22,1,3,0,0
https://www.naukri.com/job-listings-IT-Head-Vadodara-CIEL-HR-Services-Pvt-Ltd-Vadodara-12-to-18-years-220318004602?src=jobsearchDesk&sid=15217229189948&xp=41&px=3,IT Head - Vadodara,IT Head - Vadodara,CIEL HR Services Pvt Ltd,Vadodara,12-18 yrs,IT Operations Management- IT Management- IT Infrastructure- Digitization...,Collaborate and facilitate with functions & Units to understand their requirements and facilitate ...,2000000 - 2500000 P.A.,2018-03-22,12,18,2000000,2500000
https://www.naukri.com/job-listings-US-IT-Projects-Presales-executive-lead-Inficare-Software-Technologies-Private-Limited-Noida-Sector-4-Noida-3-to-5-years-220318004396?src=jobsearchDesk&sid=15217229189948&xp=42&px=3,US IT Projects Presales -executive/lead,US IT Projects Presales -executive/lead,Inficare Software Technologies Private Limited,Noida(Sector-4 Noida),3-5 yrs,RFP- Proposal- PRE - SALES- US State government- us local government..., ,Not disclosed,2018-03-22,3,5,0,0
https://www.naukri.com/job-listings-IT-System-Administrator-avishkar-placement-services-Pune-5-to-10-years-220318004267?src=jobsearchDesk&sid=15217229189948&xp=43&px=3,IT System Administrator,IT System Administrator,avishkar placement services,Pune,5-10 yrs,System Administration- IT System Administrator, ,400000 - 550000 P.A.,2018-03-22,5,10,400000,550000
https://www.naukri.com/job-listings-Trainee-Engineer-IT-Electronics-Grassroot-Connect-Delhi-NCR-Kirti-Nagar-1-to-5-years-220318003776?src=jobsearchDesk&sid=15217229189948&xp=44&px=3,Trainee Engineer (IT / Electronics),Trainee Engineer (IT / Electronics),Grassroot Connect,Delhi NCR(Kirti Nagar),1-5 yrs,networking- mcb- wiring- windows os- electronics- IT- Computer- Electricals, ,175000 - 200000 P.A.,2018-03-22,1,5,175000,200000
https://www.naukri.com/job-listings-Asst-Mgr-Mgr-IT-Auditor-Insurance-Company-Bangalore-Telamon-HR-Solutions-Bengaluru-3-to-8-years-220318003715?src=jobsearchDesk&sid=15217229189948&xp=45&px=3,Asst Mgr / Mgr -IT Auditor Insurance Company Bangalore,Asst Mgr / Mgr -IT Auditor Insurance Company Bangalore,Telamon HR Solutions,Bengaluru,3-8 yrs,Internal Audit- internal control- IT Audit, ,1000000 - 1500000 P.A.,2018-03-22,3,8,1000000,1500000
https://www.naukri.com/job-listings-Senior-HR-Recruiter-Team-Lead-IT-NON-IT-Work-Location-Pune-HR-Remedy-India-Pune-Indore-Kolhapur-1-to-2-years-220318001221?src=jobsearchDesk&sid=15217229189948&xp=46&px=3,Senior HR Recruiter / Team Lead - IT & NON IT !! Work Location - Pune,Senior HR Recruiter / Team Lead - IT & NON IT !! Work Location - Pune,HR Remedy India,Pune- Indore- Kolhapur,1-2 yrs,hr- recruitment- hiring- bulk hiring- volume hiring- volume recruitment..., ,175000 - 300000 P.A. Earn Incentives of 15000 to R...,2018-03-22,1,2,175000,300000
https://www.naukri.com/job-listings-Openings-for-Recruitment-Consultant-Asst-manager-NON-IT-Wizmatrix-Consulting-Pvt-Ltd-Bengaluru-2nd-Phase-JP-Nagar-1-to-5-years-220318000727?src=jobsearchDesk&sid=15217229189948&xp=47&px=3,Openings for Recruitment Consultant/ Asst.manager NON IT,Openings for Recruitment Consultant/ Asst.manager NON IT,Wizmatrix Consulting Pvt. Ltd,Bengaluru(2nd Phase JP Nagar),1-5 yrs,Recruitment Consulting- Selection- Banking- Finance- Non It..., ,Not disclosed,2018-03-22,1,5,0,0
https://www.naukri.com/job-listings-Hiring-for-IT-Recruiter-wakad-Genesis-HR-Services-Pune-0-to-2-years-130318005735?src=jobsearchDesk&sid=15217229189948&xp=48&px=3,Hiring for IT Recruiter----wakad,Hiring for IT Recruiter----wakad,Genesis HR Services,Pune,0-2 yrs,hr- hiring- sourcing- client handling- communication skills- genesis..., ,70000 - 225000 P.A. Unlimited Incentives,2018-03-22,0,2,70000,225000
https://www.naukri.com/job-listings-IT-Administrator-Career-Tree-HR-Solutions-Pvt-Ltd-Bengaluru-1-to-3-years-130318000509?src=jobsearchDesk&sid=15217229189948&xp=49&px=3,IT Administrator,IT Administrator,Career Tree HR Solutions Pvt. Ltd.,Bengaluru,1-3 yrs,Windows Troubleshooting- Performance Optimization- System Administration..., ,Not disclosed,2018-03-22,1,3,0,0
https://www.naukri.com/job-listings-HR-Recruiter-non-IT-Placewell-HRD-Consultants-Hyderabad-2-to-5-years-111217004257?src=jobsearchDesk&sid=15217229189948&xp=50&px=3,HR Recruiter(non IT),HR Recruiter(non IT),Placewell HRD Consultants,Hyderabad,2-5 yrs,Recruitment- HR- human resource- hr executive- hr recruiter..., ,Not disclosed,2018-03-22,2,5,0,0
https://www.naukri.com/job-listings-Hiring-For-IT-Recruiter-call-Neha-Universal-Staffing-Service-Delhi-0-to-4-years-080218001754?src=jobsearchDesk&sid=15217229215496&xp=1&px=4,Hiring For IT Recruiter call Neha,Hiring For IT Recruiter call Neha,Universal Staffing Service,Delhi,0-4 yrs,IT Recruitment- Hiring- talent acquisition- sourcing- Recruitment- hr..., ,150000 - 450000 P.A.,2018-03-22,0,4,150000,450000
https://www.naukri.com/job-listings-Network-Operations-Lead-L2-Gurgaon-Leading-IT-Client-iAccess-Solutions-Pvt-Ltd-Gurgaon-8-to-12-years-210318007784?src=jobsearchDesk&sid=15217229215496&xp=2&px=4,Network Operations Lead (L2) || Gurgaon || Leading IT Client,Network Operations Lead (L2) || Gurgaon || Leading IT Client,iAccess Solutions Pvt. Ltd,Gurgaon,8-12 yrs,Network Operations- Networking- MPLS- vpn- checkpoint- CCNA- ITIL..., Experience: 8- 12 Years   Location: Sector 52- Gurgaon ( Permanent opportunity with ...,300000 - 800000 P.A.,2018-03-21,8,12,300000,800000
https://www.naukri.com/job-listings-Sr-NET-Developer-for-a-Bhandup-Mumbai-Based-IT-Company-JADAS-Consulting-Services-Mumbai-LBS-Marg-4-to-9-years-070318003866?src=jobsearchDesk&sid=15217229215496&xp=3&px=4,Sr. NET Developer for a Bhandup - Mumbai Based IT Company,Sr. NET Developer for a Bhandup - Mumbai Based IT Company,JADAS Consulting Services,Mumbai(LBS Marg),4-9 yrs,Ajax- Javascript- CSS- JQuery- HTML- ASP.Net- SQL Server- C#- Xamarin, ,600000 - 700000 P.A. Statutory Benefits & Mediclaim...,2018-03-22,4,9,600000,700000
https://www.naukri.com/job-listings-Deputy-Manager-IT-Production-Support-HDFC-Standard-Life-Insurance-Company-Ltd-Mumbai-4-to-9-years-161017002971?src=jobsearchDesk&sid=15217229215496&xp=4&px=4,Deputy Manager - IT Production Support,Deputy Manager - IT Production Support,HDFC Standard Life Insurance Company Ltd,Mumbai,4-9 yrs,SQL Queries- Production Support- Problem Solving- MYSQL, Overall purpose of the Job:   Provide Production Support for E-Commerce and Digital ...,Not disclosed,2018-03-21,4,9,0,0
https://www.naukri.com/job-listings-Marketing-Intern-For-an-IT-Company-in-Pune-Baner-Careers-Unlimited-Pune-Baner-0-to-0-years-220318002310?src=jobsearchDesk&sid=15217229215496&xp=5&px=4,Marketing Intern For an IT Company in Pune - Baner,Marketing Intern For an IT Company in Pune - Baner,Careers Unlimited,Pune(Baner),0-0 yrs,marketing- Digital MArketing- Branding, ,125000 - 175000 P.A. Stipend.,2018-03-22,0,0,125000,175000
https://www.naukri.com/job-listings-Looking-for-Freshers-NON-IT-night-Shifts-Cogent-Data-Solutions-LLC-Hyderabad-Madhapur-0-to-0-years-120318008888?src=jobsearchDesk&sid=15217229215496&xp=6&px=4,Looking for Freshers NON IT - (night Shifts),Looking for Freshers NON IT - (night Shifts),Cogent Data Solutions LLC,Hyderabad(Madhapur),0-0 yrs,Linkedin- Client Interaction- Social Media- Communication Skills...,Pleasant Greetings from Cogent Data Solutions Pvt Ltd...!!!!  Golden opportunity for Engineering ...,100000 - 200000 P.A.,2018-03-21,0,0,100000,200000
https://www.naukri.com/job-listings-Walk-in-For-HR-IT-Recruiter-Exp-0-6-1-Year-SPARX-IT-SOLUTIONS-PRIVATE-LIMITED-Noida-0-to-3-years-210318002700?src=jobsearchDesk&sid=15217229215496&xp=7&px=4,Walk in For HR IT Recruiter (Exp 0.6 -1 Year),Walk in For HR IT Recruiter (Exp 0.6 -1 Year),SPARX IT SOLUTIONS PRIVATE LIMITED,Noida,0-3 yrs,recruitment- it recruitment- it talent acquisition- recruiter..., ,Not disclosed,2018-03-21,0,3,0,0
https://www.naukri.com/job-listings-IT-Storage-Engineer-Nvidia-Graphics-Pvt-Ltd-Bengaluru-7-to-10-years-220318900144?src=jobsearchDesk&sid=15217229215496&xp=8&px=4,IT Storage Engineer,IT Storage Engineer,Nvidia Graphics Pvt. Ltd.,Bengaluru,7-10 yrs,IT Storage Engineer- VNX- VMAX- NetApp- Oracle ZFS- NFS- CIFS- automounter-...,NVIDIA is seeking passionate and highly motivated storage engineers to be part of storage team working ...,Not disclosed,2018-03-22,7,10,0,0
https://www.naukri.com/job-listings-US-IT-Recruiter-DEVVIK-LLC-Chennai-Bengaluru-Hyderabad-1-to-6-years-210318009401?src=jobsearchDesk&sid=15217229215496&xp=9&px=4,US IT Recruiter,US IT Recruiter,DEVVIK LLC,Chennai- Bengaluru- Hyderabad,1-6 yrs,bench sales- linkedin- twitter- facebook- marketing- social media...,  Job Description (This position is for our Chennai Office only)      We ...,250000 - 500000 P.A.,2018-03-21,1,6,250000,500000
https://www.naukri.com/job-listings-IT-Recruiter-ASM-Technologies-Ltd-Bengaluru-1-to-3-years-220318004736?src=jobsearchDesk&sid=15217229215496&xp=10&px=4,IT Recruiter,IT Recruiter,ASM Technologies Ltd,Bengaluru,1-3 yrs,IT Recruitment- Screening- Interviewing- Interview Scheduling,Core Competencies:-  Screening  Interaction with Candidate  Follow-up  Maintain Reports ...,100000 - 400000 P.A.,2018-03-22,1,3,100000,400000
https://www.naukri.com/job-listings-Urgent-Position-for-IT-Analyst-Role-Ebizon-Net-Info-Pvt-Ltd-Noida-0-to-2-years-210318008597?src=jobsearchDesk&sid=15217229215496&xp=11&px=4,Urgent Position for IT Analyst Role.,Urgent Position for IT Analyst Role.,Ebizon Net Info Pvt Ltd,Noida,0-2 yrs,MySQL- PHP- Zabbix- Open Source- Linux Server- AWS- NAGIOS- Ansible- Docker..., Job Description:-       Cloud and remote infrastructure ...,Not disclosed,2018-03-21,0,2,0,0
https://www.naukri.com/job-listings-Walk-In-Drive-for-IT-Positions-in-Black-Knight-for-Bhuabneshwar-Locati-Black-Knight-India-Solutions-Private-Limited-Bhubaneshwar-5-to-8-years-210318008395?src=jobsearchDesk&sid=15217229215496&xp=12&px=4,Walk In Drive for IT Positions in Black Knight for Bhuabneshwar Locati,Walk In Drive for IT Positions in Black Knight for Bhuabneshwar Locati,Black Knight India Solutions Private Limited,Bhubaneshwar,5-8 yrs,Networking- Sharepoint Development- C#- Aix Administration...,Hi-   Greetings from Black knight- A Captive Product Development Company- We have immediate ...,400000 - 700000 P.A.,2018-03-21,5,8,400000,700000
https://www.naukri.com/job-listings-Walkin-Drive-for-Equity-Dealer-Thane-Ashar-IT-Park-Reliance-Capital-Limited-Mumbai-Navi-Mumbai-1-to-4-years-210318007432?src=jobsearchDesk&sid=15217229215496&xp=13&px=4,Walkin Drive for Equity Dealer : Thane Ashar IT Park,Walkin Drive for Equity Dealer : Thane Ashar IT Park,Reliance Capital Limited,Mumbai- Navi Mumbai,1-4 yrs,Equity Market- Derivatives- Finance- NISM- NCFM- Banking- Broking- Dealing-..., ,200000 - 350000 P.A. +incentives & Allowances,2018-03-21,1,4,200000,350000
https://www.naukri.com/job-listings-Hiring-Fresher-s-for-IT-Inside-Sales-Executive-on-22nd-23rd-March-Polestar-Solutions-And-Services-India-Pvt-Ltd-Delhi-NCR-0-to-0-years-210318006958?src=jobsearchDesk&sid=15217229215496&xp=14&px=4,Hiring Fresher's for IT Inside Sales Executive on 22nd & 23rd March,Hiring Fresher's for IT Inside Sales Executive on 22nd & 23rd March,Polestar Solutions And Services India Pvt. Ltd.,Delhi NCR,0-0 yrs,Inside Sales- Cold Calling- Social Media- IT Services- MS Office...,  Inside sales executive           Hiring ...,200000 - 225000 P.A.,2018-03-21,0,0,200000,225000
https://www.naukri.com/job-listings-Urgnt-Req-Process-Coordinatior-for-IT-Department-for-Leading-Mfg-Co-MITTAL-ELECTRONICS-Delhi-NCR-1-to-6-years-210318006149?src=jobsearchDesk&sid=15217229215496&xp=15&px=4,Urgnt. Req. Process Coordinatior for IT Department for Leading Mfg Co.,Urgnt. Req. Process Coordinatior for IT Department for Leading Mfg Co.,MITTAL ELECTRONICS,Delhi NCR,1-6 yrs,Process Coordinator,Urgently required Process Coordinator IT for North Delhi Location    Must be ...,50000 - 200000 P.A.,2018-03-21,1,6,50000,200000
https://www.naukri.com/job-listings-Urgent-Requirement-of-IT-Executive-system-Administrator-at-Jaipur-Soncoya-Solutions-Private-Limited-Jaipur-2-to-5-years-210318005635?src=jobsearchDesk&sid=15217229215496&xp=16&px=4,Urgent Requirement of IT Executive/system Administrator at Jaipur,Urgent Requirement of IT Executive/system Administrator at Jaipur,Soncoya Solutions Private Limited,Jaipur,2-5 yrs,networking- terminal services- active directory- desktop support...,-Server-side support Installation and troubleshooting of Linux and various open source applications. ...,200000 - 250000 P.A.,2018-03-21,2,5,200000,250000
https://www.naukri.com/job-listings-Full-Time-Academic-Writer-for-Computer-Science-Cs-it-Paperpedia-private-limited-Delhi-NCR-Sector-16-Noida-Delhi-Ghaziabad-Greater-Noida-Gurgaon-Noida-0-to-3-years-210318005178?src=jobsearchDesk&sid=15217229215496&xp=17&px=4,Full Time Academic Writer for Computer Science - Cs/it,Full Time Academic Writer for Computer Science - Cs/it,Paperpedia private limited,Delhi NCR(Sector-16 Noida)- Delhi- Ghaziabad- Greater Noida- Gurgaon- Noida,0-3 yrs,academic research- academic writer- research- reports- Python- Java...,We are currently seeking experienced as well as fresher writers to join our team for the role of ...,350000 - 600000 P.A.,2018-03-21,0,3,350000,600000
https://www.naukri.com/job-listings-IT-Helpdesk-Analyst-Blackbelt-Help-Gurgaon-1-to-6-years-210318005108?src=jobsearchDesk&sid=15217229215496&xp=18&px=4,IT Helpdesk Analyst,IT Helpdesk Analyst,Blackbelt Help,Gurgaon,1-6 yrs,windows- ms outlook- it helpdesk- ms office- operating systems...,Position Name - IT Helpdesk Analyst   Location - Gurgaon   Shift Timings - 5:30 PM - 2:30 ...,375000 - 800000 P.A.,2018-03-21,1,6,375000,800000
https://www.naukri.com/job-listings-Recruitments-Non-It-bpo-Hiring-Spectrum-Talent-Management-Noida-0-to-2-years-210318004504?src=jobsearchDesk&sid=15217229215496&xp=19&px=4,Recruitments Non It(bpo Hiring),Recruitments Non It(bpo Hiring),Spectrum Talent Management,Noida,0-2 yrs,non it recruitment- BPO Hiring- bulk hiring- bulk recruitment- mass hiring,     Hi All-  We are hiring for  NON IT(BPO Hiring)  ...,100000 - 275000 P.A.,2018-03-21,0,2,100000,275000
https://www.naukri.com/job-listings-IT-Project-Manager-Immediate-Joniee-Flatrions-solutions-India-Pvt-Ltd-Chennai-OMR-12-to-17-years-210318003319?src=jobsearchDesk&sid=15217229215496&xp=20&px=4,IT Project Manager/ Immediate Joniee,IT Project Manager/ Immediate Joniee,Flatrions solutions India Pvt Ltd,Chennai(OMR),12-17 yrs,core java- it project management- pmp trained- Agile Project Management...,Flatirons Solutions is currently looking for a IT Project manager    Address: ...,1400000 - 1800000 P.A.,2018-03-21,12,17,1400000,1800000
https://www.naukri.com/job-listings-Immediate-Hiring-for-Advisior-IT-Development-Bangalore-Ecentric-Solutions-Pvt-Ltd-Bengaluru-8-to-11-years-210318003155?src=jobsearchDesk&sid=15217229215496&xp=21&px=4,Immediate Hiring for Advisior IT Development- Bangalore,Immediate Hiring for Advisior IT Development- Bangalore,Ecentric Solutions Pvt. Ltd.,Bengaluru,8-11 yrs,devops- cloud, ,500000 - 950000 P.A.,2018-03-21,8,11,500000,950000
https://www.naukri.com/job-listings-US-IT-Recruiter-Fujitsu-Consulting-India-Pvt-Ltd-Chennai-1-to-4-years-210318003154?src=jobsearchDesk&sid=15217229215496&xp=22&px=4,US IT Recruiter,US IT Recruiter,Fujitsu Consulting India Pvt. Ltd.,Chennai,1-4 yrs,US IT Recruitment- us staffing- us it recruiter- Sourcing, Greetings From Fujitsu.     We are hiring for US IT Recruiter for ...,Not disclosed,2018-03-21,1,4,0,0
https://www.naukri.com/job-listings-Looking-for-IT-sr-IT-Hyderabad-Location-Zen3-Info-Solutions-Private-Limited-Hyderabad-Gachibowli-2-to-5-years-210318002965?src=jobsearchDesk&sid=15217229215496&xp=23&px=4,Looking for IT Recruiters/sr. IT Recruiters @ Hyderabad Location,Looking for IT Recruiters/sr. IT Recruiters @ Hyderabad Location,Zen3 Info Solutions Private Limited.,Hyderabad(Gachibowli),2-5 yrs,screening- interview coordination- hiring- sourcing- strategic sourcing- It...,  Partnering with hiring managers to determine staffing needs  Screening resumes ...,Not disclosed,2018-03-21,2,5,0,0
https://www.naukri.com/job-listings-Inside-Sales-Voice-Chat-Email-Support-Executive-IT-Sales-Myraah-IO-Pune-Viman-Nagar-0-to-4-years-210318001923?src=jobsearchDesk&sid=15217229215496&xp=24&px=4,Inside Sales / Voice / Chat / Email Support Executive / IT Sales,Inside Sales / Voice / Chat / Email Support Executive / IT Sales,Myraah IO,Pune(Viman Nagar),0-4 yrs,it sales- email support- non voice- inside sales- cold calling- tele sales-...,Excellent Oppurtunity in Inside Sales / Voice / Non Voice / Chat Process / Email Support / Fresher/ With ...,175000 - 250000 P.A.,2018-03-21,0,4,175000,250000
https://www.naukri.com/job-listings-Lead-IT-Network-and-Security-Operations-Reliance-Capital-Limited-Mumbai-10-to-12-years-210318000795?src=jobsearchDesk&sid=15217229215496&xp=25&px=4,Lead - IT Network and Security Operations,Lead - IT Network and Security Operations,Reliance Capital Limited,Mumbai,10-12 yrs,LAN Networking- WAN- Network Security- IT Infrastructure- IT Networking..., ,Not disclosed,2018-03-21,10,12,0,0
